,Unnamed: 0,Name,starName,defaultPlanetEntry,numStars,numPlanets,solution,controversial,orbitalPeriod,planetSemimajor,planetEarthRads,earthMass,bestEarthMass,bestMassProvenance,eccentricity,equilTemp,stellarEffTemp,stellarRadius,stellarMetallicity,stellarMetallicityRatio,luminosity,stellarAge,distance,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Arrakis
33085,33085,TOI-270 c,TOI-270,1,1,3,Published Confirmed,0,5.6605731,6789000.0,2.355,6.15,6.15,Mass,0.027,488.0,3506.0,264609.96,-0.2,[Fe/H],-1.712,,22.4793,0.47031217583318646,1.613980006116442,150.24290953220768,124.01623113282223,145.44045387992296,136.00187374610746,0.4547782707614273,0.42074364107790896
33090,33090,TOI-270 d,TOI-270,1,1,3,Published Confirmed,0,11.379573,10815000.0,2.133,4.78,4.78,Mass,0.032,387.0,3506.0,264609.96,-0.2,[Fe/H],-1.712,,22.4793,0.49197062367946903,1.4951148973720556,119.03745352841983,98.25805687740913,115.23246803319027,107.75428122522995,0.40721012207861634,0.37459139284063
33094,33094,TOI-2796 b,TOI-2796,1,1,1,Published Confirmed,0,4.8084983,8535000.0,17.262,139.8445,139.8445,Mass,0.0,1205.0,5764.0,745085.9400000001,0.239,[Fe/H],0.055,4.0,350.343,0.027155380630217593,2.842714124443168,370.54855750267956,305.86492032314493,358.70411825449526,335.4254672729057,0.12634046013342629,0.13627219266546997
33095,33095,TOI-2803 A b,TOI-2803 A,1,2,1,Published Confirmed,0,1.96229325,4777500.000000001,18.114,309.8827,309.8827,Mass,0.0,1893.0,6280.0,870427.5,-0.105,[Fe/H],0.336,3.7,494.818,0.05207605559574074,4.130927112489442,582.2326312236515,480.59703310940415,563.6217936176,527.044697477508,0.10539781829199596,0.1148843495789822
33097,33097,TOI-2818 b,TOI-2818,1,1,1,Published Confirmed,0,4.039709,7394999.999999999,15.278,225.65817,225.65817,Mass,0.0,1376.0,5721.0,856500.66,-0.02,[Fe/H],0.164,9.5,312.674,0.06320266420963273,3.8383831694783748,423.8652378113331,349.87454293349066,410.3165517969847,383.68843320238693,0.14734227420946458,0.15915666785770505
33099,33099,TOI-2842 b,TOI-2842,1,1,1,Published Confirmed,0,3.5514058,7125000.0,12.845,117.59651,117.59651,Mass,0.0,1471.0,5910.0,877390.92,0.233,[Fe/H],0.246,4.7,460.995,0.055421202945081446,3.021942596921231,452.6937049467141,373.6706598657173,438.2235282918284,409.7843438836121,0.15251793875735092,0.16529265225429876
33102,33102,TOI-2977 b,TOI-2977,1,1,1,Published Confirmed,0,2.3505614,5079000.0,13.159,533.95172,533.95172,Mass,0.0,1544.0,5691.0,745085.9400000001,0.013,[Fe/H],0.037,9.8,,0.23405459405879145,6.3620283449668955,475.3984739228782,392.41204264332976,460.202548236355,430.3370017983529,0.18422650012731578,0.19835444396548169
33104,33104,TOI-3023 b,TOI-3023,1,1,1,Published Confirmed,0,3.9014971,7575000.000000001,16.432,197.05361,197.05361,Mass,0.0,1596.0,5760.0,1162891.14,0.085,[Fe/H],0.444,7.0,389.916,0.04436055363227552,3.458621468141049,492.0458475629041,406.15342014676077,476.3177951099188,445.40642514115444,0.12074391196136158,0.13112903667718728
33106,33106,TOI-3235 b,TOI-3235,1,1,1,Published Confirmed,0,2.59261842,4063500.0,11.4,211.35589,211.35589,Mass,0.029,604.0,3388.8,257646.54,0.264,[Fe/H],-1.79,,72.811,0.14248975574178513,4.300419278853761,185.6721462628792,153.26087518910984,179.73720895989223,168.07288858313578,0.1941163160952781,0.18080286497713816
33107,33107,TOI-3331 A b,TOI-3331 A,1,2,1,Published Confirmed,0,2.0180231,4716000.0,12.98,721.47048,721.47048,Mass,0.0,1488.0,5609.0,661524.9,0.148,[Fe/H],-0.093,2.1,217.193,0.32951738275355763,7.446084922347961,457.783348451114,377.871845846411,443.1504833386371,414.3915566662541,0.19777908416372827,0.2121643996878643
33110,33110,TOI-3362 b,TOI-3362,1,1,1,Published Confirmed,0,18.09547,22950000.0,12.801,1598.35906,1598.35906,Mass,0.815,,6532.0,1274305.86,0.017,[M/H],0.739,2.14,366.987,0.7610733157411038,11.160181894397546,335.0082828038302,276.5286212904665,324.2998744914329,303.25393939485485,0.2534495176436432,0.26732256794303355
33112,33112,TOI-3364 b,TOI-3364,1,1,1,Published Confirmed,0,5.8768918,10125000.0,12.229,530.77344,530.77344,Mass,0.0,1264.0,5706.0,988805.6399999999,0.387,[Fe/H],0.286,5.4,277.899,0.28988129210523883,6.579837483472832,388.59693758721284,320.7627420114069,376.17558895128155,351.7631002249103,0.22281801243458338,0.2381651197627246
33114,33114,TOI-3540 A b,TOI-3540 A,1,2,1,Published Confirmed,0,3.119999,6433500.0,23.539,375.03752,375.03752,Mass,0.0,1498.0,5810.0,856500.66,0.176,[Fe/H],0.19,6.0,,0.028720667710011607,3.986570079210782,461.28914719710446,380.7656659204605,446.54422060328466,417.56505217373586,0.09394690201025074,0.1018224224075075
33118,33118,TOI-3688 A b,TOI-3688 A,1,2,1,Published Confirmed,0,3.246075,6840000.0,13.081,311.47184,311.47184,Mass,0.0,1534.0,5950.0,905244.6,0.262,[Fe/H],0.283,3.3,396.378,0.1389887958441487,4.8735448782807085,471.9748301176257,389.5860363925814,456.888339862,427.2378740325013,0.1725687368741663,0.18639406622968363
33119,33119,TOI-3693 b,TOI-3693,1,1,1,Published Confirmed,0,9.088516,12195000.0,12.599,324.18498,324.18498,Mass,0.0,801.0,5321.0,550110.18,0.071,[Fe/H],-0.344,3.0,176.436,0.16190807247670402,5.066224782237447,246.38030434461513,203.37170562865558,238.50485458864662,223.02671819478243,0.2196372290374856,0.20602631417060427
33123,33123,TOI-3757 b,TOI-3757,1,1,1,Published Confirmed,0,3.438753,5767500.0,12.0,85.3,85.3,Mass,0.14,759.0,3913.0,431732.04,0.0,[Fe/H],-1.06,7.1,181.139,0.04930479233047795,2.6628085380749815,237.24828847595424,195.83379123254446,229.6647400240922,214.7602963510892,0.17987676537078146,0.16958674543233765
33126,33126,TOI-3807 b,TOI-3807,1,1,1,Published Confirmed,0,2.8989727,6315000.0,18.495,330.54154,330.54154,Mass,0.0,1646.0,5772.0,1023622.74,0.278,[Fe/H],0.332,5.6,421.745,0.052185143264969855,4.222230158537365,505.2545256269459,417.05636709347243,489.10426296234147,457.3630956556702,0.11426987251069741,0.12405213066929845
33128,33128,TOI-3819 b,TOI-3819,1,1,1,Published Confirmed,0,3.2443141,6916500.0,13.137,352.78953,352.78953,Mass,0.0,1633.0,5859.0,1072366.68,0.273,[Fe/H],0.4,4.5,558.141,0.15542144017249218,5.175660635196909,502.0577772852531,414.41764901718375,486.0096974270806,454.4693566717897,0.16841091490667334,0.18210194808222857
33129,33129,TOI-3884 b,TOI-3884,1,1,1,Published Confirmed,0,4.5445697,5310000.0,6.0,16.5,16.5,Mass,0.32,463.0,3269.0,208902.6,0.23,[Fe/H],-2.032,,43.1448,0.07629815460284982,1.6562366670734487,141.30242954314923,116.63641776117184,136.78575282573257,127.90883272016224,0.20567672629227193,0.19151032410170432
33132,33132,TOI-3912 b,TOI-3912,1,1,1,Published Confirmed,0,3.4936264,6945000.0,14.28,129.03833,129.03833,Mass,0.0,1512.0,5725.0,967915.3799999999,0.187,[Fe/H],0.273,7.5,465.992,0.0442606667977646,3.0022808176610942,465.7048540792446,384.41055889421443,450.81878114753107,421.5622085903314,0.13526243677058056,0.14676617698329317
33134,33134,TOI-3976 A b,TOI-3976 A,1,2,1,Published Confirmed,0,6.607662,11145000.0,12.274,55.61997,55.61997,Mass,0.0,1295.0,5975.0,1044513.0,0.182,[Fe/H],0.413,3.8,516.087,0.0300438949186589,2.1260739385150793,398.4802977831334,328.92084468821554,385.7430314164803,360.7096489155476,0.14920757865010692,0.16153264422427924
33135,33135,TOI-4087 b,TOI-4087,1,1,1,Published Confirmed,0,3.1774835,6703500.0,13.047,232.01474,232.01474,Mass,0.0,1458.0,6060.0,772939.6200000001,0.237,[Fe/H],0.176,0.8,301.676,0.10434398778313984,4.211710441118918,448.2766139332893,370.02462437717963,433.94762785951076,405.78593453302597,0.17035094174020413,0.18401334147955611
33141,33141,TOI-4137 b,TOI-4137,1,1,1,Published Confirmed,0,3.8016122,7833000.0,13.574,457.67291,457.67291,Mass,0.0,1570.0,6202.0,1002732.48,0.182,[Fe/H],0.439,2.1,334.993,0.18277446160938865,5.799355467039119,482.4839005049033,398.2606241398343,467.06149193779936,436.7508238845081,0.17338489706832175,0.18705553883673331
33144,33144,TOI-4145 A b,TOI-4145 A,1,2,1,Published Confirmed,0,4.0664428,7234500.0,13.305,136.66622,136.66622,Mass,0.0,1074.0,5281.0,598854.12,0.168,[Fe/H],-0.287,4.7,205.387,0.057956264638724594,3.200952282970076,330.5541615945643,272.8520196651265,319.9881275189546,299.222009820018,0.18058171217671593,0.19381469462939516
33160,33160,TOI-4406 b,TOI-4406,1,1,1,Published Confirmed,0,30.08364,30150000.0,11.209,95.34852,95.34852,Mass,0.15,904.0,6219.0,898281.18,0.1,[Fe/H],0.362,2.9,261.834,0.06762342912911998,2.9129269382071055,235.26278371316562,194.19487983004313,227.7427011419923,212.96299111444384,0.197572181836272,0.1860337216551388
33162,33162,TOI-4463 A b,TOI-4463 A,1,2,1,Published Confirmed,0,2.8807198,6054000.0,13.26,252.35576,252.35576,Mass,0.0,1395.0,5640.0,738122.52,0.25,[Fe/H],0.011,4.1,173.117,0.10811015514814905,4.357033480541148,428.9687756882071,354.0871978594646,415.25695708810304,388.3082233552148,0.17432732251206595,0.1880188501005367
33177,33177,TOI-4603 b,TOI-4603,1,1,1,Published Confirmed,0,7.24599,13320000.0,11.68,4096.80817,4096.80817,Mass,0.325,1677.0,6264.0,1907977.08,0.342,[Fe/H],1.017,1.64,225.643,2.568035017695009,18.70498831881759,516.0535586699853,425.9703010824135,499.55810915138403,467.1385235482233,0.14886501752773343,0.15170187417150446
33178,33178,TOI-4791 b,TOI-4791,1,1,1,Published Confirmed,0,4.28088,8325000.0,12.442,734.18362,734.18362,Mass,0.0,1472.0,6058.0,981842.22,0.207,[Fe/H],0.38,3.3,328.802,0.3807307381422796,7.672083046724164,452.3814294918168,373.41289578811643,437.9212345993192,409.50166800144785,0.2073182359210294,0.22207879275751938
33182,33182,TOI-481 b,TOI-481,1,1,1,Published Confirmed,0,10.33111,14550000.0,11.097,486.2799,486.2799,Mass,0.153,1370.0,5735.0,1155927.72,0.26,[Fe/H],0.435,6.7,179.366,0.3554294434349453,6.6114453830228,353.1956881445222,291.54119973067606,341.9059265566142,319.7174198520396,0.2546668652951409,0.2710631505023653
33193,33193,TOI-519 b,TOI-519,1,1,1,Published Confirmed,0,1.2652328,2385000.0,11.545,147.15455,147.15455,Mass,0.33,687.0,3322.0,243719.69999999998,0.27,[Fe/H],-1.851,5.4,115.557,0.09551591141812264,3.5657092455023083,233.99290974800672,193.14667739797468,226.5134181998684,211.8134843642036,0.20626432718658777,0.19383307553587276
33196,33196,TOI-5205 b,TOI-5205,1,1,1,Published Confirmed,0,1.630757,2985000.0,11.6,343.0,343.0,Mass,0.02,737.0,3430.0,271573.38,1.0,[Fe/H],-1.712,,86.4493,0.21948456947710904,5.4309288559192215,226.58164315517197,187.02913512176545,219.33904983570994,205.10470758002276,0.22980434460801907,0.214659913354771
33201,33201,TOI-530 b,TOI-530,1,1,1,Published Confirmed,0,6.387597,7800000.0,9.303,127.13136,127.13136,Mass,0.0,565.0,3659.0,376024.68000000005,0.376,[Fe/H],-1.31,,148.762,0.15771299201773498,3.6920781423243922,176.6646219293506,145.82572085697188,171.01760660739643,159.9191581276501,0.21480737154888632,0.19985188268466417
33202,33202,TOI-532 b,TOI-532,1,1,1,Published Confirmed,0,2.3266508,4440000.0,5.82,61.5,61.5,Mass,0.0,867.0,3927.0,424768.62,0.338,[Fe/H],-1.095,7.1,135.047,0.3115946574429618,3.2466248899979777,265.00581554557044,218.74591336502453,256.5350086321679,239.88677788542637,0.3865803072248116,0.36290671471817837
33211,33211,TOI-5542 b,TOI-5542,1,1,1,Published Confirmed,0,75.12375,49800000.0,11.31,419.5335,419.5335,Mass,0.018,441.0,5700.0,738122.52,-0.21,[Fe/H],1.057,10.8,348.849,0.2896427560802663,6.082863464065702,273.1066142776089,225.4326217830187,264.3768685112526,247.2197283043687,0.2668838310854007,0.2501886417786662
33213,33213,TOI-558 b,TOI-558,1,1,1,Published Confirmed,0,14.574071,19365000.0,12.173,1147.36055,1147.36055,Mass,0.298,1061.0,6466.0,1044513.0,-0.004,[Fe/H],0.547,1.79,402.63,0.6353176022760745,9.69632567490097,326.5413162576871,269.53966398492884,316.1035512087479,295.5895290156468,0.2628600272522018,0.2775585738641315
33215,33215,TOI-559 b,TOI-559,1,1,1,Published Confirmed,0,6.9839095,10845000.0,12.229,1910.14873,1910.14873,Mass,0.151,1180.0,5925.0,856500.66,-0.069,[Fe/H],0.227,6.8,233.266,1.0432254898918472,12.482287111219355,362.9377240723532,299.58264796335396,351.3365621285014,328.53603994141486,0.24776735010695292,0.2519107742541639
33220,33220,TOI-561 b,TOI-561,1,1,4,Published Confirmed,0,0.4465688,1590000.0,1.425,2.0,2.0,Mass,0.0,2310.0,5372.0,584927.28,-0.4,[Fe/H],-0.273,11.0,85.799,0.6903498638225222,1.1832148561360638,710.8014867365542,586.7226729243899,688.0809961106818,643.4269301538455,0.49098486575011463,0.5357329131421582
33222,33222,TOI-561 c,TOI-561,1,1,4,Published Confirmed,0,10.778831,13260000.000000002,2.91,5.39,5.39,Mass,0.03,800.0,5372.0,584927.28,-0.4,[Fe/H],-0.273,11.0,85.799,0.2184709207957807,1.3592643804473246,246.13599383573634,203.17004241119244,238.26835336932388,222.80556508288626,0.49559278459292005,0.46777914070475923
33233,33233,TOI-564 b,TOI-564,1,1,1,Published Confirmed,0,1.651144,4101000.0,11.433,464.98529,464.98529,Mass,0.072,1714.0,5640.0,759012.78,0.143,[Fe/H],0.033,7.3,199.581,0.31077240194010514,6.3693564413902015,527.8396436878313,435.6989854394677,510.9674565861488,477.8074439754757,0.1938582228495436,0.20899129065527752
33238,33238,TOI-628 b,TOI-628,1,1,1,Published Confirmed,0,3.4095675,7290000.0,11.882,2011.8639,2011.8639,Mass,0.072,1586.0,6250.0,933098.28,0.258,[Fe/H],0.394,1.28,178.68,1.1978813260392973,12.996026049682865,487.3411968308363,402.2700218925341,471.7635266925345,441.1477129205618,0.20228430767667985,0.20718976600887137
33239,33239,TOI-640 b,TOI-640,1,1,1,Published Confirmed,0,5.0037775,9912000.0,19.851,279.6904,279.6904,Mass,0.05,1749.0,6460.0,1448391.36,0.072,[Fe/H],0.834,1.99,341.997,0.035712004927649046,3.7488980802254632,538.4138747601893,444.4273593028631,521.2036865112971,487.37937814356826,0.09807087291345065,0.10676627262581949
33242,33242,TOI-674 b,TOI-674,1,1,1,Published Confirmed,0,1.977143,3750000.0,5.25,23.6,23.6,Mass,0.0,635.0,3514.0,292463.64,0.17,[Fe/H],-1.614,,46.0851,0.16289881821665428,2.1175437797266086,213.88545690443644,176.54921847558893,207.04869219686793,193.61195144992766,0.3290014241132369,0.3086963996580172
33267,33267,TOI-733 b,TOI-733,1,1,1,Published Confirmed,0,4.884765,9270000.0,1.992,5.72,5.72,Mass,0.046,1056.0,5585.0,661524.9,-0.04,[Fe/H],-0.086,4.4,75.2092,0.7227895540917099,1.6924248582599863,327.83628718409415,270.60858240656756,317.35712889760094,296.76175386796393,0.6985733643899628,0.7433409853766656
33272,33272,TOI-776 b,TOI-776,1,1,2,Published Confirmed,0,8.24661,9780000.0,1.85,4.0,4.0,Mass,0.06,514.0,3709.0,376024.68000000005,-0.2,[Fe/H],-1.31,7.8,27.1701,0.6309989651693105,1.4685886915171122,157.77110319185755,130.23028947217864,152.72801178308458,142.8164944614795,0.5383557180275291,0.49796596023442724
33275,33275,TOI-776 c,TOI-776,1,1,2,Published Confirmed,0,15.6653,15000000.0,2.02,5.3,5.3,Mass,0.04,415.0,3709.0,376024.68000000005,-0.2,[Fe/H],-1.31,7.8,27.1701,0.6422522023009757,1.6177756648838126,127.3946705853467,105.15642276626214,123.3225499260194,115.31934491165522,0.4503247236481271,0.4138565899577263
33277,33277,TOI-778 b,TOI-778,1,1,1,Published Confirmed,0,4.633611,9000000.0,15.4,878.0,878.0,Mass,0.21,1561.0,6643.0,1190744.82,0.0,[m/H],0.76,1.95,161.743,0.24011328770686072,7.54124318382032,541.4715401519245,446.9512730045409,524.1636148285237,490.1472173970771,0.15470854042176116,0.16707524913225963
33280,33280,TOI-824 b,TOI-824,1,1,1,Published Confirmed,0,1.392978,3265500.0,2.926,18.467,18.467,Mass,,1253.0,4600.0,480475.98,-0.092,[Fe/H],-0.71,7.5,63.9262,0.7363041100385865,2.5090947513150925,385.67549503148166,318.3512718371345,373.3475291605559,349.1185716887009,0.535916435209931,0.5713973495177321
33296,33296,TOI-892 b,TOI-892,1,1,1,Published Confirmed,0,10.62656,13800000.0,11.994,301.9385,301.9385,Mass,0.125,1397.0,6261.0,967915.3799999999,0.24,[Fe/H],0.431,2.2,340.543,0.17478743154489948,5.011102343642395,361.8323113972732,298.6701981563267,350.2664835358488,327.5354057315099,0.2197535090690264,0.23525657331228766
33298,33298,TOI-905 b,TOI-905,1,1,1,Published Confirmed,0,3.739494,6999000.0,13.126,211.99261,211.99261,Mass,0.024,1192.0,5570.0,640634.64,0.14,[Fe/H],-0.137,3.4,158.649,0.0936283484912793,4.013748989143121,366.37758269997744,302.4220385472819,354.6664670247933,331.6498455794661,0.18753226718717228,0.20147141861422765
33308,33308,TOI-954 b,TOI-954,1,1,1,Published Confirmed,0,3.6849729,7444500.0,9.55,55.30242,55.30242,Mass,0.14,1526.0,5710.0,1316086.38,0.215,[Fe/H],0.535,6.14,238.768,0.0634187769564651,2.403402068143175,523.0330381145221,431.7314297684558,506.3144922740193,473.45644088079445,0.16821441378204377,0.18324479086051737
33317,33317,TRAPPIST-1 b,TRAPPIST-1,1,1,7,Published Confirmed,0,1.510826,1731000.0,1.116,1.374,1.374,Mass,,,2566.0,83561.04,,,-3.257,,,0.9873655944523843,1.1081978858681525,122.26393120654396,100.92131468252609,118.35581261830839,110.6749315986228,0.5735255083871623,0.5097676636630452
33320,33320,TRAPPIST-1 c,TRAPPIST-1,1,1,7,Published Confirmed,0,2.421937,2370000.0,1.097,1.308,1.308,Mass,,,2566.0,83561.04,,,-3.257,,,0.9896273794270891,1.0905776834692316,104.4895157986052,86.24963389342909,101.14954942472497,94.5852951043086,0.5155249854359047,0.4562072159669049
33327,33327,TRAPPIST-1 d,TRAPPIST-1,1,1,7,Published Confirmed,0,4.049219,3340500.0000000005,0.788,0.388,0.388,Mass,,,2566.0,83561.04,,,-3.257,,,0.7920213960937001,0.7008237358353779,88.01185034888782,72.64834000672224,85.19858608575504,79.66949386549769,0.4038625510185837,0.38202508173228616
33332,33332,TRAPPIST-1 e,TRAPPIST-1,1,1,7,Published Confirmed,0,6.101013,4387500.0,0.92,0.692,0.692,Mass,,,2566.0,83561.04,,,-3.257,,,0.8876187206574949,0.8661940213356816,76.79595137273374,63.39030896805328,74.34119891958382,69.51671340315576,0.39673516344198134,0.3732720686101968
33338,33338,TRAPPIST-1 f,TRAPPIST-1,1,1,7,Published Confirmed,0,9.20754,5773500.000000001,1.045,1.039,1.039,Mass,,,2566.0,83561.04,,,-3.257,,,0.9093907179664357,0.9958769414040944,66.94641179824015,55.26012312284092,64.8064960129184,60.60077958745444,0.3681594425007059,0.3330163254123647
33341,33341,TRAPPIST-1 g,TRAPPIST-1,1,1,7,Published Confirmed,0,12.352446,7024499.999999999,1.129,1.321,1.321,Mass,,,2566.0,83561.04,,,-3.257,,,0.9168638140518537,1.0803400741016758,60.69308056036207,50.09838487801189,58.75305005443528,54.940181239389496,0.33155611002506086,0.2979573912366853
33348,33348,TRAPPIST-1 h,TRAPPIST-1,1,1,7,Published Confirmed,0,18.772866,9283500.0,0.755,0.326,0.326,Mass,,,2566.0,83561.04,,,-3.257,,,0.7565899812375398,0.6562833291240616,52.794784172792774,43.578829623084204,51.10721961183472,47.79053862759448,0.2594758778602295,0.243409965670414
33420,33420,TrES-3 b,TrES-3,1,1,1,Published Confirmed,0,1.30618581,3423000.0,14.975,607.03,607.03,Mass,0.0,,5650.0,577963.86,-0.19,[Fe/H],-0.204,0.9,231.337,0.18054834115202228,6.358837257097474,504.0730051718634,416.08109502038826,487.96050934501164,456.2935676742107,0.15877196539280272,0.1714603626206708
33510,33510,WASP-103 b,WASP-103,1,1,1,Published Confirmed,0,0.925542,2977500.0,17.127,473.547,473.547,Mass,,2508.0,6110.0,1002732.48,0.06,[Fe/H],0.413,4.0,375.647,0.09414625245034342,5.251664144331301,770.9407546227501,636.3639196864166,746.2979358957807,697.8657928176998,0.09924672358710086,0.10872921164100802
33652,33652,WASP-132 c,WASP-132,1,1,2,Published Confirmed,0,1.011534,2730000.0,1.85,37.35,37.35,Mass,0.13,,4714.0,522256.5,0.18,[Fe/H],-0.597,3.2,122.91,5.8919528372684375,4.487613926693675,450.1586152094829,371.57810005192124,435.769471703353,407.4895470412756,0.3279285414658728,0.3330106469394794
33704,33704,WASP-148 b,WASP-148,1,1,2,Published Confirmed,0,8.803809,12322500.0,8.474,91.21675,91.21675,Mass,0.208,,5555.0,633671.22,0.099,[Fe/H],-0.139,3.6,246.353,0.14972456376770588,3.2767938184382346,275.80204133853823,227.65753014262566,266.9861373037859,249.659664617994,0.28876641046033535,0.27240909888492576
33768,33768,WASP-161 b,WASP-161,1,1,1,Published Confirmed,0,5.4060425,10095000.0,12.812,791.3967,791.3967,Mass,,1557.0,6400.0,1190744.82,0.16,[Fe/H],0.647,,343.08,0.37586101818854695,7.849548926075801,479.0642114408304,395.4378822833772,463.7511118928738,433.6552760028073,0.19635671764498186,0.21069069333721274
33772,33772,WASP-163 b,WASP-163,1,1,1,Published Confirmed,0,1.6096884,3990000.0,13.473,594.3421,594.3421,Mass,,1638.0,5500.0,703305.42,-0.34,[Fe/H],-0.076,,261.386,0.2427322077372897,6.633490943976156,502.5860637497685,414.85371682558605,486.52109742204186,454.9475685839026,0.17619463879960862,0.18994393211454352
33808,33808,WASP-170 b,WASP-170,1,1,1,Published Confirmed,0,2.34478022,5055000.0,12.285,508.528,508.528,Mass,,1422.0,5600.0,654561.48,0.22,[Fe/H],-0.114,,305.603,0.27395121378958587,6.425780749100562,436.85399304521223,360.5959571834396,422.8901265662196,395.4460266551311,0.2060665627987551,0.22111695497377112
33821,33821,WASP-174 b,WASP-174,1,1,1,Published Confirmed,0,4.2337005,8254500.0,16.107,104.88337,104.88337,Mass,0.0,1528.0,6399.0,940061.7000000001,0.06,[Fe/H],0.436,2.2,410.149,0.02506954766880745,2.5486020934498503,469.1929779554852,387.2897894562599,454.1954085127051,424.7197045713684,0.1123655642025389,0.12212242196376633
33849,33849,WASP-18 b,WASP-18,1,2,2,Published Confirmed,0,0.94145223,3036000.0,13.899,3241.84975,3241.84975,Mass,0.0051,2429.0,6432.0,919171.4400000001,0.107,[Fe/H],0.428,1.57,123.483,1.2059409948582944,15.253191127833876,770.098018741682,635.6682933294999,745.4821377364863,697.1029371245081,0.13418275151823209,0.13907777539597824
33892,33892,WASP-19 b,WASP-19,1,1,1,Published Confirmed,0,0.78883852,2478000.0,15.861,366.77398,366.77398,Mass,0.0126,2113.0,5616.0,703305.42,0.04,[Fe/H],-0.043,6.4,268.325,0.09181014293091751,4.80275048669834,649.9743803562976,536.5136580199124,629.198204319097,588.3654269652686,0.11677152197014899,0.12742588022306423
33904,33904,WASP-2 b,WASP-2,1,2,1,Published Confirmed,0,2.152175,4716000.0,12.117,295.89973,295.89973,Mass,,1311.0,5180.0,605817.54,0.12,[Fe/H],-0.313,,153.242,0.1661280954125704,4.935495709961882,403.329503234689,332.92356392443844,390.43723391846294,365.09921398483976,0.2038148509117329,0.21896357534958918
34051,34051,WASP-37 b,WASP-37,1,1,1,Published Confirmed,0,3.577469,6690000.0,13.002,572.07,572.07,Mass,0.0,,5800.0,696342.0,,,-0.021,,392.791,0.2599576062595929,6.624842444836873,400.6211108100182,330.68795345881205,387.81541419495295,362.6475412520507,0.2083758396773987,0.22307203032500403
34118,34118,WASP-44 b,WASP-44,1,1,1,Published Confirmed,0,2.423804,5179500.0,12.33,276.5121,276.5121,Mass,,1337.0,5420.0,633671.22,-0.003,[Fe/H],-0.198,,364.512,0.1473359581109447,4.729678060542644,411.1998721692164,339.42006679385133,398.05602959810017,372.2235762958573,0.19591622220586588,0.2107391152119342
34121,34121,WASP-45 b,WASP-45,1,2,1,Published Confirmed,0,3.126089,5944500.0,10.604,306.38812,306.38812,Mass,,1153.0,5150.0,591890.7,-0.03,[Fe/H],-0.336,,211.196,0.2566531539110463,5.368551821526205,354.51876194375404,292.63331533601286,343.186708820989,320.91508379744755,0.2516098214141062,0.2685932726455576
34217,34217,WASP-53 b,WASP-53,1,1,2,Published Confirmed,0,3.3098443,6151500.0,12.038,677.61356,677.61356,Mass,0.03,1053.0,4953.0,557073.6,0.22,[Fe/H],-0.463,,201.338,0.3879742588578827,7.493244832821399,323.93388193200053,267.38738818699056,313.57946249820105,293.22924489263954,0.25632655791192566,0.27095128230499177
34303,34303,WASP-64 b,WASP-64,1,2,1,Published Confirmed,0,1.5732918,3972000.0,14.247,403.945,403.945,Mass,0.0,1689.0,5400.0,738122.52,-0.08,[Fe/H],-0.022,1.2,369.926,0.13951978708135068,5.318087204817971,519.6276708553896,428.9205096763487,503.0179762431587,470.3738572868154,0.15450976360133964,0.16728825166581543
34389,34389,WASP-77 A b,WASP-77 A,1,2,1,Published Confirmed,0,1.36002854,3502500.0,13.787,529.81995,529.81995,Mass,0.0074,1715.0,5617.0,633671.22,-0.1,[Fe/H],-0.129,6.2,105.166,0.2019309188430338,6.1913494088757774,520.3047823436973,429.4794233388844,503.6734441284214,470.98678758370323,0.16599242936349345,0.17933775785763023
34428,34428,WASP-81 b,WASP-81,1,1,1,Published Confirmed,0,2.7164762,5861999.999999999,16.018,231.69807,231.69807,Mass,0.066,1623.0,5870.0,891317.76,-0.36,[Fe/H],0.246,,398.505,0.05630946344716599,3.7985085798087472,499.08438551585783,411.96329797945504,483.1313489589223,451.7778030185884,0.12696664879375125,0.13783323960030247
